id,recordingid,shotid,sequenceid,url,date,format,camera,subjectid,glasses,source1,emotion,source2,rank,lefteye,righteye,nose,mouth,yaw,pitch,stageid,weather,collectionid,environmentid,sensorid,illuminantid,illuminantid1,illuminantid2,state,fileid,by_user,lastcheck,date_added,added_by,comment,temp_collectionid,enrolled_date,fileid,userkey,checksum,extension,size,lastcheck,rank,fstate,subjectid,gender,source1,YOB,source2,race,source3,sequence,date_added,s_irises,ethnicity
44365,nd5R55040,2008-093-005-face-closeup.NEF,05379d113,NULL,04_02_2008,nef,NULL,nd1S05379,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235183,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235183,2008-093-005-face-closeup.NEF,821a2e1e588db6942cbb268aecb3c9ec,nef,8695779,05_16_2012,0,ok,nd1S05379,Male,Given,1988,Given,White,Retrospectively,2827,07_12_2010,198041,NULL
44363,nd5R55041,2008-093-004-pre-activity-still.NEF,05401d54,NULL,04_02_2008,nef,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235181,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235181,2008-093-004-pre-activity-still.,338899208f8c3fb0224f98f7ac4f1189,nef,8742798,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44361,nd5R55042,2008-093-004-post-activity-still.NEF,05401d55,NULL,04_02_2008,nef,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235179,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235179,2008-093-004-post-activity-still,5ff21ccc325b0085b548430a73f45703,nef,8572201,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44362,nd5R55043,2008-093-004-post-mugshot.JPG,05401d56,NULL,04_02_2008,jpeg,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235180,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235180,2008-093-004-post-mugshot.JPG,e0ec03ac51b0240d7409ea89859da780,jpg,891542,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44359,nd5R55044,2008-093-004-hq.NEF,05401d57,NULL,04_02_2008,nef,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235177,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235177,2008-093-004-hq.NEF,aeac3ff6cb333ba693e7fa3034e2dd8e,nef,8340628,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44360,nd5R55045,2008-093-004-passport.NEF,05401d58,NULL,04_02_2008,nef,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235178,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235178,2008-093-004-passport.NEF,48ed3b4061265cf50ea8a83a91fbf4ee,nef,5465989,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44358,nd5R55046,2008-093-004-face-closeup.NEF,05401d59,NULL,04_02_2008,nef,NULL,nd1S05401,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235176,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235176,2008-093-004-face-closeup.NEF,82ebeb6e80d3fecde0cde882857b8d8d,nef,8605339,05_16_2012,0,ok,nd1S05401,Female,Given,1982,Given,White,Retrospectively,257,07_01_2010,189862,NULL
44357,nd5R55047,2008-093-003-pre-mugshot.JPG,05342d27,NULL,04_02_2008,jpeg,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235175,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235175,2008-093-003-pre-mugshot.JPG,8e70cf362a23cc99ab0343a9d7c96920,jpg,870772,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44354,nd5R55048,2008-093-003-post-activity-still.NEF,05342d28,NULL,04_02_2008,nef,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235172,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235172,2008-093-003-post-activity-still,2e0d3c76847ca148d49d80d1f2e79e5b,nef,8826073,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44355,nd5R55049,2008-093-003-post-mugshot.JPG,05342d29,NULL,04_02_2008,jpeg,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235173,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235173,2008-093-003-post-mugshot.JPG,e9c58b35c1cf2ebd11eddd7f634e7bd2,jpg,826543,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44356,nd5R55050,2008-093-003-pre-activity-still.NEF,05342d30,NULL,04_02_2008,nef,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235174,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235174,2008-093-003-pre-activity-still.,9b95ccc4a2c219974724102aae072623,nef,8529518,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44353,nd5R55051,2008-093-003-passport.NEF,05342d31,NULL,04_02_2008,nef,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235171,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235171,2008-093-003-passport.NEF,eced221c0f563cef1328f2802a26b99a,nef,5358376,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44352,nd5R55052,2008-093-003-hq.NEF,05342d32,NULL,04_02_2008,nef,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235170,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235170,2008-093-003-hq.NEF,344ae96ce80a408a1070c70fce15091e,nef,8494255,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44350,nd5R55053,2008-093-002-pre-mugshot.JPG,05156d355,NULL,04_02_2008,jpeg,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235168,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235168,2008-093-002-pre-mugshot.JPG,5b1c57b1402e7721bec73e7d4628eae6,jpg,875456,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44351,nd5R55054,2008-093-003-face-closeup.NEF,05342d33,NULL,04_02_2008,nef,NULL,nd1S05342,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235169,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235169,2008-093-003-face-closeup.NEF,524927cda825f521ed9c4b491ae83a5f,nef,8762944,05_16_2012,0,ok,nd1S05342,Male,Given,1987,Given,White,Retrospectively,138,06_12_2009,189850,NULL
44349,nd5R55055,2008-093-002-pre-activity-still.NEF,05156d356,NULL,04_02_2008,nef,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235167,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235167,2008-093-002-pre-activity-still.,22da8866c26754d4da331fcee317a828,nef,9036542,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44347,nd5R55056,2008-093-002-post-activity-still.NEF,05156d357,NULL,04_02_2008,nef,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235165,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235165,2008-093-002-post-activity-still,1cbc248869dc05992a364356f784504f,nef,8757686,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44348,nd5R55057,2008-093-002-post-mugshot.JPG,05156d358,NULL,04_02_2008,jpeg,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235166,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235166,2008-093-002-post-mugshot.JPG,4596871f356f911af1b75e77a0877ff5,jpg,826172,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44345,nd5R55058,2008-093-002-hq.NEF,05156d359,NULL,04_02_2008,nef,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235163,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235163,2008-093-002-hq.NEF,c61295e53dce2691a95d3ef30dd10e58,nef,8727331,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44346,nd5R55059,2008-093-002-passport.NEF,05156d360,NULL,04_02_2008,nef,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235164,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235164,2008-093-002-passport.NEF,6583b26d4c490c7a25b01c2cf4ac11bc,nef,5475225,05_16_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44344,nd5R55060,2008-093-002-face-closeup.NEF,05156d361,NULL,04_02_2008,nef,NULL,nd1S05156,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235162,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235162,2008-093-002-face-closeup.NEF,41b6e88434920ab2d65ffb2dd8a16d39,nef,8771210,07_18_2012,0,ok,nd1S05156,Male,Given,1987,Given,White,Retrospectively,899,02_12_2010,189838,NULL
44343,nd5R55061,2008-093-001-pre-mugshot.JPG,04233d1588,NULL,04_02_2008,jpeg,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235161,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235161,2008-093-001-pre-mugshot.JPG,c6aec1043931a7b4dec2a88dd5b587c6,jpg,877170,05_16_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44340,nd5R55062,2008-093-001-post-activity-still.NEF,04233d1589,NULL,04_02_2008,nef,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235158,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235158,2008-093-001-post-activity-still,5e9183fe20dbde95a0351be495686374,nef,8678944,05_16_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44341,nd5R55063,2008-093-001-post-mugshot.JPG,04233d1590,NULL,04_02_2008,jpeg,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00014,stdI00003,stdI00003,NULL,enrolled,235159,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235159,2008-093-001-post-mugshot.JPG,01e34a9d68f412a65330f1380c499dd8,jpg,906669,05_16_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44342,nd5R55064,2008-093-001-pre-activity-still.NEF,04233d1591,NULL,04_02_2008,nef,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00012,Sunny,nd1C00011,nd1E00044,nd1N00012,stdI00003,stdI00003,NULL,enrolled,235160,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235160,2008-093-001-pre-activity-still.,57bb22369686f9344f4ad73576dd6ead,nef,8589471,05_16_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44339,nd5R55065,2008-093-001-passport.NEF,04233d1592,NULL,04_02_2008,nef,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235157,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235157,2008-093-001-passport.NEF,64702215362a3c49bb585e3aaadb9256,nef,5477261,07_18_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44338,nd5R55066,2008-093-001-hq.NEF,04233d1593,NULL,04_02_2008,nef,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235156,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235156,2008-093-001-hq.NEF,c404f5d18424d18e49b93b93bcf1032a,nef,8761454,05_04_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44336,nd5R55067,2008-092-063-pre-mugshot.JPG,05303d85,NULL,04_01_2008,jpeg,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235154,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235154,2008-092-063-pre-mugshot.JPG,39113086520a97ab9b7c48c797f9aaf9,jpg,859172,05_16_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44337,nd5R55068,2008-093-001-face-closeup.NEF,04233d1594,NULL,04_02_2008,nef,NULL,nd1S04233,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235155,dthain,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235155,2008-093-001-face-closeup.NEF,a1b985d36ad4ab4dac4b67928c31d71d,nef,8795186,05_16_2012,0,ok,nd1S04233,Male,Given,1976,Given,White,Retrospectively,4367,07_12_2010,120016,NULL
44335,nd5R55069,2008-092-063-pre-activity-still.NEF,05303d86,NULL,04_01_2008,nef,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235153,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235153,2008-092-063-pre-activity-still.,be5c1ad6a79e36737c7b82a600edab27,nef,8852648,05_16_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44333,nd5R55070,2008-092-063-post-activity-still.NEF,05303d87,NULL,04_01_2008,nef,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235151,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235151,2008-092-063-post-activity-still,5e59edd3017a33cd9c1f2457f968fa55,nef,8572377,12_05_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44334,nd5R55071,2008-092-063-post-mugshot.JPG,05303d88,NULL,04_01_2008,jpeg,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235152,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235152,2008-092-063-post-mugshot.JPG,f87803286935cae77caf64d4540c021c,jpg,865747,05_16_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44331,nd5R55072,2008-092-063-hq.NEF,05303d89,NULL,04_01_2008,nef,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235149,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235149,2008-092-063-hq.NEF,f66240fac3d3e6f3ca405c0c14122d9c,nef,8325277,05_16_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44332,nd5R55073,2008-092-063-passport.NEF,05303d90,NULL,04_01_2008,nef,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235150,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235150,2008-092-063-passport.NEF,add7cd7131c2c4a0a4a0d6bbe67a5251,nef,5540099,12_05_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44330,nd5R55074,2008-092-063-face-closeup.NEF,05303d91,NULL,04_01_2008,nef,NULL,nd1S05303,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235148,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235148,2008-092-063-face-closeup.NEF,761ea8ba87c6a272ce4b0c6ee5783b42,nef,8633154,07_18_2012,0,ok,nd1S05303,Female,Given,1988,Given,White,Retrospectively,821,07_12_2010,189814,NULL
44329,nd5R55075,2008-092-062-pre-mugshot.JPG,04261d931,NULL,04_01_2008,jpeg,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235147,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235147,2008-092-062-pre-mugshot.JPG,f2d2b3119e4cae26dfd4118648a22f3d,jpg,889855,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44326,nd5R55076,2008-092-062-post-activity-still.NEF,04261d932,NULL,04_01_2008,nef,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235144,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235144,2008-092-062-post-activity-still,83c06863d348a979a15261698a0e4f3a,nef,8747658,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44327,nd5R55077,2008-092-062-post-mugshot.JPG,04261d933,NULL,04_01_2008,jpeg,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235145,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235145,2008-092-062-post-mugshot.JPG,87e915e8aa87537c414b101a9a210e93,jpg,863442,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44328,nd5R55078,2008-092-062-pre-activity-still.NEF,04261d934,NULL,04_01_2008,nef,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235146,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235146,2008-092-062-pre-activity-still.,53981623cbde041275847f8b050a6580,nef,9618239,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44325,nd5R55079,2008-092-062-passport.NEF,04261d935,NULL,04_01_2008,nef,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235143,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235143,2008-092-062-passport.NEF,e43b6da9eb746b446e6d7fce6806d56c,nef,6062753,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44324,nd5R55080,2008-092-062-hq.NEF,04261d936,NULL,04_01_2008,nef,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235142,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235142,2008-092-062-hq.NEF,22de40d768bc047fdfeae0138e8ee6ef,nef,9766642,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44322,nd5R55081,2008-092-061-pre-mugshot.JPG,05445d1,NULL,04_01_2008,jpeg,NULL,nd1S05445,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235140,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235140,2008-092-061-pre-mugshot.JPG,4adddfdaeb8590c21c2b909eabdc79ef,jpg,877414,05_16_2012,-1,ok,nd1S05445,Male,Given,1987,Given,White,Retrospectively,372,02_12_2010,198785,NULL
44323,nd5R55082,2008-092-062-face-closeup.NEF,04261d937,NULL,04_01_2008,nef,NULL,nd1S04261,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235141,flynn,08_17_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235141,2008-092-062-face-closeup.NEF,5b83ce290abf73fdcfd8e6402c49a670,nef,8637501,05_16_2012,0,ok,nd1S04261,Male,Given,1964,Given,White,Retrospectively,6314,07_12_2010,119394,NULL
44321,nd5R55083,2008-092-061-pre-activity-still.NEF,05445d2,NULL,04_01_2008,nef,NULL,nd1S05445,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235139,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235139,2008-092-061-pre-activity-still.,d40666efe67f9863278fb6ef46378264,nef,8759355,05_16_2012,0,ok,nd1S05445,Male,Given,1987,Given,White,Retrospectively,372,02_12_2010,198785,NULL
44319,nd5R55084,2008-092-061-post-activity-still.NEF,05445d3,NULL,04_01_2008,nef,NULL,nd1S05445,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235137,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235137,2008-092-061-post-activity-still,ee0af5b84dd5947ae68d203eae4e7999,nef,8500410,05_16_2012,0,ok,nd1S05445,Male,Given,1987,Given,White,Retrospectively,372,02_12_2010,198785,NULL
